measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,Kent,Both,50 to 54,Years,2017,33.37779653,33.67494903,33.08406454
Life expectancy,Kent,Male,55 to 59,Years,2017,27.39577291,27.80803051,26.98476756
Life expectancy,Kent,Female,55 to 59,Years,2017,30.13624433,30.53136771,29.73519025
Life expectancy,Kent,Both,55 to 59,Years,2017,28.80769067,29.08901132,28.52822309
Life expectancy,Kent,Male,60 to 64,Years,2017,23.08940142,23.4676767,22.71221006
Life expectancy,Kent,Female,60 to 64,Years,2017,25.66012571,26.02787992,25.28777644
Life expectancy,Kent,Both,60 to 64,Years,2017,24.42310677,24.68216282,24.16290833
Life expectancy,Kent,Male,65 to 69,Years,2017,18.9773383,19.31583767,18.63953251
Life expectancy,Kent,Female,65 to 69,Years,2017,21.32291934,21.66051547,20.98181156
Life expectancy,Kent,Both,65 to 69,Years,2017,20.20616869,20.44248923,19.96745583
Life expectancy,Kent,Male,70 to 74,Years,2017,15.10437606,15.39945844,14.81094967
Life expectancy,Kent,Female,70 to 74,Years,2017,17.18218548,17.48653952,16.87490627
Life expectancy,Kent,Both,70 to 74,Years,2017,16.20879603,16.42012498,15.99881756
Life expectancy,Kent,Male,75 to 79,Years,2017,11.5805643,11.82472726,11.34004278
Life expectancy,Kent,Female,75 to 79,Years,2017,13.29595719,13.56139528,13.02855692
Life expectancy,Kent,Both,75 to 79,Years,2017,12.51595687,12.69668022,12.33781341
Life expectancy,Kent,Male,<1 year,Years,2017,80.07621941,80.5619192,79.58981389
Life expectancy,Kent,Female,<1 year,Years,2017,83.50506823,83.97814993,83.03756757
Life expectancy,Kent,Both,<1 year,Years,2017,81.81676183,82.1623745,81.47953144
Life expectancy,Kent,Male,80 to 84,Years,2017,8.46832,8.657180137,8.284282423
Life expectancy,Kent,Female,80 to 84,Years,2017,9.731859944,9.952382626,9.510444901
Life expectancy,Kent,Both,80 to 84,Years,2017,9.189234408,9.338932187,9.047956412
Life expectancy,Kent,Male,85 to 89,Years,2017,5.903616956,6.035658786,5.776660774
Life expectancy,Kent,Female,85 to 89,Years,2017,6.728773269,6.903794932,6.553185449
Life expectancy,Kent,Both,85 to 89,Years,2017,6.410985124,6.525658647,6.299574602
Life expectancy,Kent,Male,90 to 94,Years,2017,3.902851372,3.991878172,3.817378089
Life expectancy,Kent,Female,90 to 94,Years,2017,4.466494299,4.585544558,4.347768282
Life expectancy,Kent,Both,90 to 94,Years,2017,4.281343409,4.363238918,4.200991781
Life expectancy,Brighton and Hove,Male,1 to 4,Years,2017,78.45876993,79.20055654,77.70477285
Life expectancy,Brighton and Hove,Female,1 to 4,Years,2017,82.24400096,83.03076292,81.53173699
Life expectancy,Brighton and Hove,Both,1 to 4,Years,2017,80.32448519,80.86271628,79.76532325
Life expectancy,Brighton and Hove,Male,5 to 9,Years,2017,74.50879704,75.24422968,73.7520094
Life expectancy,Brighton and Hove,Female,5 to 9,Years,2017,78.31834671,79.10598905,77.59789554
Life expectancy,Brighton and Hove,Both,5 to 9,Years,2017,76.38616815,76.92549552,75.8214792
Life expectancy,Brighton and Hove,Male,10 to 14,Years,2017,69.52878544,70.26409797,68.7711571
Life expectancy,Brighton and Hove,Female,10 to 14,Years,2017,73.33542036,74.12347027,72.61541588
Life expectancy,Brighton and Hove,Both,10 to 14,Years,2017,71.40477627,71.94357206,70.84007967
Life expectancy,Brighton and Hove,Male,15 to 19,Years,2017,64.55656057,65.29077971,63.79901296
Life expectancy,Brighton and Hove,Female,15 to 19,Years,2017,68.35769127,69.14495746,67.63882521
Life expectancy,Brighton and Hove,Both,15 to 19,Years,2017,66.4299659,66.96776324,65.86606834
Life expectancy,Brighton and Hove,Male,20 to 24,Years,2017,59.63965108,60.36885483,58.88606299
Life expectancy,Brighton and Hove,Female,20 to 24,Years,2017,63.40392149,64.1891268,62.68764477
Life expectancy,Brighton and Hove,Both,20 to 24,Years,2017,61.4955529,62.03103224,60.93457508
Life expectancy,Brighton and Hove,Male,25 to 29,Years,2017,54.78482536,55.50634081,54.03922885
Life expectancy,Brighton and Hove,Female,25 to 29,Years,2017,58.47139236,59.25037039,57.7605717
Life expectancy,Brighton and Hove,Both,25 to 29,Years,2017,56.60432724,57.13582945,56.04929643
Life expectancy,Brighton and Hove,Male,30 to 34,Years,2017,49.94958566,50.66488183,49.21053119
Life expectancy,Brighton and Hove,Female,30 to 34,Years,2017,53.55157078,54.32215101,52.84828654
Life expectancy,Brighton and Hove,Both,30 to 34,Years,2017,51.73086221,52.25762441,51.1817694
Life expectancy,Brighton and Hove,Male,35 to 39,Years,2017,45.16537546,45.87222349,44.43521586
Life expectancy,Brighton and Hove,Female,35 to 39,Years,2017,48.67910213,49.43787354,47.98685805
Life expectancy,Brighton and Hove,Both,35 to 39,Years,2017,46.90661837,47.42619023,46.3659656
Life expectancy,Brighton and Hove,Male,40 to 44,Years,2017,40.38533997,41.08170343,39.66620201
Life expectancy,Brighton and Hove,Female,40 to 44,Years,2017,43.83903673,44.58326484,43.16022735
Life expectancy,Brighton and Hove,Both,40 to 44,Years,2017,42.09820878,42.60811035,41.56781909
Life expectancy,Brighton and Hove,Male,45 to 49,Years,2017,35.72973653,36.4062797,35.03137718
Life expectancy,Brighton and Hove,Female,45 to 49,Years,2017,39.06276234,39.78755147,38.40248098
Life expectancy,Brighton and Hove,Both,45 to 49,Years,2017,37.3857191,37.88258649,36.87164584
Life expectancy,Brighton and Hove,Male,50 to 54,Years,2017,31.1772953,31.82460472,30.51041763
Life expectancy,Brighton and Hove,Female,50 to 54,Years,2017,34.36394719,35.06267541,33.72825576
Life expectancy,Brighton and Hove,Both,50 to 54,Years,2017,32.76601743,33.24494987,32.27407782
Life expectancy,Brighton and Hove,Male,55 to 59,Years,2017,26.73094518,27.34172814,26.10362632
Life expectancy,Brighton and Hove,Female,55 to 59,Years,2017,29.78016706,30.44351893,29.1780108
Life expectancy,Brighton and Hove,Both,55 to 59,Years,2017,28.25678355,28.71199039,27.79313601
Life expectancy,Brighton and Hove,Male,60 to 64,Years,2017,22.49060949,23.05162499,21.91652785
Life expectancy,Brighton and Hove,Female,60 to 64,Years,2017,25.33048735,25.94885742,24.77098471
Life expectancy,Brighton and Hove,Both,60 to 64,Years,2017,23.9216013,24.34396298,23.494701
Life expectancy,Brighton and Hove,Male,65 to 69,Years,2017,18.50364398,19.00560477,17.99192702
Life expectancy,Brighton and Hove,Female,65 to 69,Years,2017,21.03813538,21.60585423,20.5265374
Life expectancy,Brighton and Hove,Both,65 to 69,Years,2017,19.79980747,20.18453162,19.41491687
Life expectancy,Brighton and Hove,Male,70 to 74,Years,2017,14.77006544,15.20516462,14.32923575
Life expectancy,Brighton and Hove,Female,70 to 74,Years,2017,16.95941779,17.47184019,16.50030401
Life expectancy,Brighton and Hove,Both,70 to 74,Years,2017,15.92161034,16.26502887,15.58471072
Life expectancy,Brighton and Hove,Male,75 to 79,Years,2017,11.36011112,11.71847716,10.99948942
Life expectancy,Brighton and Hove,Female,75 to 79,Years,2017,13.18872771,13.6349749,12.79183311
Life expectancy,Brighton and Hove,Both,75 to 79,Years,2017,12.35402632,12.64673653,12.07505553
Life expectancy,Brighton and Hove,Male,<1 year,Years,2017,79.16288946,79.9023534,78.41990196
Life expectancy,Brighton and Hove,Female,<1 year,Years,2017,82.98469009,83.77005694,82.27692822
Life expectancy,Brighton and Hove,Both,<1 year,Years,2017,81.04549927,81.58955439,80.49268475
Life expectancy,Brighton and Hove,Male,80 to 84,Years,2017,8.342687698,8.619146035,8.065375896
Life expectancy,Brighton and Hove,Female,80 to 84,Years,2017,9.767712582,10.13806004,9.441090101
Life expectancy,Brighton and Hove,Both,80 to 84,Years,2017,9.159167741,9.39934041,8.929908651
Life expectancy,Brighton and Hove,Male,85 to 89,Years,2017,5.891339049,6.083853187,5.699012046
Life expectancy,Brighton and Hove,Female,85 to 89,Years,2017,6.892960495,7.188555804,6.633942832
Life expectancy,Brighton and Hove,Both,85 to 89,Years,2017,6.511375451,6.707450259,6.334634305
Life expectancy,Brighton and Hove,Male,90 to 94,Years,2017,4.039271493,4.172085296,3.908115473
Life expectancy,Brighton and Hove,Female,90 to 94,Years,2017,4.728445937,4.93235745,4.550553734
Life expectancy,Brighton and Hove,Both,90 to 94,Years,2017,4.504549628,4.642943169,4.379647524
Life expectancy,Medway,Male,1 to 4,Years,2017,78.08014153,78.86410028,77.27814148
Life expectancy,Medway,Female,1 to 4,Years,2017,81.54534014,82.27668028,80.78923723
Life expectancy,Medway,Both,1 to 4,Years,2017,79.82564057,80.3698797,79.28435196
Life expectancy,Medway,Male,5 to 9,Years,2017,74.13371314,74.91038525,73.32701777
Life expectancy,Medway,Female,5 to 9,Years,2017,77.61468155,78.34621748,76.85784389
Life expectancy,Medway,Both,5 to 9,Years,2017,75.88682775,76.43012583,75.34220075
Life expectancy,Medway,Male,10 to 14,Years,2017,69.16114322,69.9372064,68.35399086
Life expectancy,Medway,Female,10 to 14,Years,2017,72.63109525,73.36235497,71.87408546
Life expectancy,Medway,Both,10 to 14,Years,2017,70.90889437,71.45259378,70.36416797
Life expectancy,Medway,Male,15 to 19,Years,2017,64.20925544,64.98296972,63.40357041
Life expectancy,Medway,Female,15 to 19,Years,2017,67.65384213,68.3840476,66.89758756
Life expectancy,Medway,Both,15 to 19,Years,2017,65.94472606,66.48800092,65.40100713
Life expectancy,Medway,Male,20 to 24,Years,2017,59.29551276,60.06352908,58.49543411
Life expectancy,Medway,Female,20 to 24,Years,2017,62.70167846,63.42950415,61.94771247
Life expectancy,Medway,Both,20 to 24,Years,2017,61.01298066,61.55465737,60.47279769
Life expectancy,Medway,Male,25 to 29,Years,2017,54.40569545,55.16741239,53.6129114
Life expectancy,Medway,Female,25 to 29,Years,2017,57.77503857,58.49709642,57.02749562
Life expectancy,Medway,Both,25 to 29,Years,2017,56.10600184,56.64333695,55.57008702
Life expectancy,Medway,Male,30 to 34,Years,2017,49.56576377,50.32089417,48.78069182
Life expectancy,Medway,Female,30 to 34,Years,2017,52.86310313,53.5770018,52.12447037
Life expectancy,Medway,Both,30 to 34,Years,2017,51.23234052,51.76391447,50.70116307
Life expectancy,Medway,Male,35 to 39,Years,2017,44.78090926,45.52727464,44.00613963
Life expectancy,Medway,Female,35 to 39,Years,2017,48.00235865,48.70426801,47.27673726
Life expectancy,Medway,Both,35 to 39,Years,2017,46.41180223,46.93494406,45.88708349
Life expectancy,Medway,Male,40 to 44,Years,2017,40.01396975,40.7485666,39.25272157
Life expectancy,Medway,Female,40 to 44,Years,2017,43.17656649,43.86401364,42.46687845
Life expectancy,Medway,Both,40 to 44,Years,2017,41.61731981,42.13089977,41.10109948
Life expectancy,Medway,Male,45 to 49,Years,2017,35.33532645,36.05055628,34.59633355
Life expectancy,Medway,Female,45 to 49,Years,2017,38.41924341,39.08682883,37.73178326
Life expectancy,Medway,Both,45 to 49,Years,2017,36.90213127,37.40124772,36.39924163
Life expectancy,Medway,Male,50 to 54,Years,2017,30.72196267,31.40984128,30.01356458
Life expectancy,Medway,Female,50 to 54,Years,2017,33.74556464,34.3874008,33.08706982
Life expectancy,Medway,Both,50 to 54,Years,2017,32.26056754,32.7403826,31.77681614
Life expectancy,Medway,Male,55 to 59,Years,2017,26.26962844,26.9189345,25.60470257
Life expectancy,Medway,Female,55 to 59,Years,2017,29.19557806,29.8026222,28.57547392
Life expectancy,Medway,Both,55 to 59,Years,2017,27.76343006,28.21650229,27.30706419
Life expectancy,Medway,Male,60 to 64,Years,2017,21.98899588,22.58847539,21.37943535
Life expectancy,Medway,Female,60 to 64,Years,2017,24.78820071,25.35138936,24.21596467
Life expectancy,Medway,Both,60 to 64,Years,2017,23.42592579,23.84587599,23.00621161
Life expectancy,Medway,Male,65 to 69,Years,2017,18.0259882,18.56131458,17.48526707
Life expectancy,Medway,Female,65 to 69,Years,2017,20.54300664,21.05736351,20.02363067
Life expectancy,Medway,Both,65 to 69,Years,2017,19.33652182,19.71314954,18.96454805
Life expectancy,Medway,Male,70 to 74,Years,2017,14.29217988,14.7575922,13.82693944
Life expectancy,Medway,Female,70 to 74,Years,2017,16.5148975,16.97645509,16.05135502
Life expectancy,Medway,Both,70 to 74,Years,2017,15.46930539,15.800022,15.14383195
Life expectancy,Medway,Male,75 to 79,Years,2017,10.90626624,11.29187985,10.52637824
Life expectancy,Medway,Female,75 to 79,Years,2017,12.80410401,13.20361745,12.4058039
Life expectancy,Medway,Both,75 to 79,Years,2017,11.93913685,12.22215481,11.66334828
Life expectancy,Medway,Male,<1 year,Years,2017,78.78768462,79.57885585,78.00031112
Life expectancy,Medway,Female,<1 year,Years,2017,82.29699432,83.03845771,81.54065849
Life expectancy,Medway,Both,<1 year,Years,2017,80.55358513,81.0929421,80.02001096
Life expectancy,Medway,Male,80 to 84,Years,2017,8.104597343,8.399030448,7.820446003
Life expectancy,Medway,Female,80 to 84,Years,2017,9.450497394,9.78073601,9.124623126
Life expectancy,Medway,Both,80 to 84,Years,2017,8.879894199,9.108822314,8.660020229
Life expectancy,Medway,Male,85 to 89,Years,2017,5.715591976,5.917268356,5.523155202
Life expectancy,Medway,Female,85 to 89,Years,2017,6.640364137,6.90364661,6.382701278
Life expectancy,Medway,Both,85 to 89,Years,2017,6.289421584,6.469531071,6.11811249
Life expectancy,Medway,Male,90 to 94,Years,2017,3.85373461,3.99074591,3.723057448
Life expectancy,Medway,Female,90 to 94,Years,2017,4.55499129,4.735508059,4.379383957
Life expectancy,Medway,Both,90 to 94,Years,2017,4.32843388,4.457626663,4.206221246
Life expectancy,East Sussex,Male,1 to 4,Years,2017,79.14662365,79.81094819,78.48281581
Life expectancy,East Sussex,Female,1 to 4,Years,2017,82.80177079,83.38413321,82.22419586
Life expectancy,East Sussex,Both,1 to 4,Years,2017,81.00794483,81.45480179,80.56780762
Life expectancy,East Sussex,Male,5 to 9,Years,2017,75.19313717,75.85624221,74.52755446
Life expectancy,East Sussex,Female,5 to 9,Years,2017,78.87140061,79.45407367,78.2968128
Life expectancy,East Sussex,Both,5 to 9,Years,2017,77.06532841,77.50901079,76.62691498
Life expectancy,East Sussex,Male,10 to 14,Years,2017,70.21279195,70.87612784,69.54675563
Life expectancy,East Sussex,Female,10 to 14,Years,2017,73.90917671,74.49077828,73.33525572
Life expectancy,East Sussex,Both,10 to 14,Years,2017,72.09344579,72.53622774,71.65555739
Life expectancy,East Sussex,Male,15 to 19,Years,2017,65.24147772,65.90407592,64.57577616
Life expectancy,East Sussex,Female,15 to 19,Years,2017,68.93033603,69.51080285,68.357334
Life expectancy,East Sussex,Both,15 to 19,Years,2017,67.11864769,67.56017464,66.68164443
Life expectancy,East Sussex,Male,20 to 24,Years,2017,60.34126956,60.99889257,59.68031028
Life expectancy,East Sussex,Female,20 to 24,Years,2017,63.99376911,64.57125934,63.42355089
Life expectancy,East Sussex,Both,20 to 24,Years,2017,62.20121495,62.63908397,61.76720683
Life expectancy,East Sussex,Male,25 to 29,Years,2017,55.48177728,56.13210668,54.82850725
Life expectancy,East Sussex,Female,25 to 29,Years,2017,59.05715492,59.63016185,58.49127158
Life expectancy,East Sussex,Both,25 to 29,Years,2017,57.30519363,57.73932509,56.87493403
Life expectancy,East Sussex,Male,30 to 34,Years,2017,50.66554269,51.3087396,50.01964067
Life expectancy,East Sussex,Female,30 to 34,Years,2017,54.12813323,54.69542771,53.56811805
Life expectancy,East Sussex,Both,30 to 34,Years,2017,52.4355992,52.86546038,52.00950794
Life expectancy,East Sussex,Male,35 to 39,Years,2017,45.84900911,46.48515099,45.21085697
Life expectancy,East Sussex,Female,35 to 39,Years,2017,49.24847991,49.80679924,48.69770436
Life expectancy,East Sussex,Both,35 to 39,Years,2017,47.58977066,48.01367506,47.16955187
Life expectancy,East Sussex,Male,40 to 44,Years,2017,41.10031388,41.72472352,40.47457721
Life expectancy,East Sussex,Female,40 to 44,Years,2017,44.40262132,44.94993259,43.86409938
Life expectancy,East Sussex,Both,40 to 44,Years,2017,42.79340542,43.20899038,42.38131061
Life expectancy,East Sussex,Male,45 to 49,Years,2017,36.41604309,37.02252797,35.80916938
Life expectancy,East Sussex,Female,45 to 49,Years,2017,39.62045537,40.15268567,39.09845188
Life expectancy,East Sussex,Both,45 to 49,Years,2017,38.06024784,38.46369594,37.65978694
Life expectancy,East Sussex,Male,50 to 54,Years,2017,31.80319457,32.38513253,31.22244234
Life expectancy,East Sussex,Female,50 to 54,Years,2017,34.96367797,35.4724085,34.46655248
Life expectancy,East Sussex,Both,50 to 54,Years,2017,33.42681897,33.81266958,33.04372237
Life expectancy,East Sussex,Male,55 to 59,Years,2017,27.32168837,27.87132915,26.77538534
Life expectancy,East Sussex,Female,55 to 59,Years,2017,30.38704699,30.86707427,29.91990831
Life expectancy,East Sussex,Both,55 to 59,Years,2017,28.90047321,29.26344992,28.53914461
Life expectancy,East Sussex,Male,60 to 64,Years,2017,23.05673077,23.56086585,22.55789751
Life expectancy,East Sussex,Female,60 to 64,Years,2017,25.86595231,26.31434196,25.43174385
Life expectancy,East Sussex,Both,60 to 64,Years,2017,24.5119957,24.84652785,24.17695117
Life expectancy,East Sussex,Male,65 to 69,Years,2017,18.98971842,19.44127596,18.54372908
Life expectancy,East Sussex,Female,65 to 69,Years,2017,21.46866474,21.88242028,21.06991935
Life expectancy,East Sussex,Both,65 to 69,Years,2017,20.28443085,20.58934031,19.97602794
Life expectancy,East Sussex,Male,70 to 74,Years,2017,15.18714745,15.57970176,14.80090529
Life expectancy,East Sussex,Female,70 to 74,Years,2017,17.27340702,17.64854124,16.91310224
Life expectancy,East Sussex,Both,70 to 74,Years,2017,16.29256144,16.56350712,16.01800109
Life expectancy,East Sussex,Male,75 to 79,Years,2017,11.64844641,11.9760881,11.32859727
Life expectancy,East Sussex,Female,75 to 79,Years,2017,13.35608884,13.68443813,13.04207602
Life expectancy,East Sussex,Both,75 to 79,Years,2017,12.57571045,12.80799344,12.34291403
Life expectancy,East Sussex,Male,<1 year,Years,2017,79.86392259,80.52641194,79.20100809
Life expectancy,East Sussex,Female,<1 year,Years,2017,83.53115356,84.11215535,82.95221637
Life expectancy,East Sussex,Both,<1 year,Years,2017,81.73019592,82.16572427,81.28509528
Life expectancy,East Sussex,Male,80 to 84,Years,2017,8.565239685,8.818427338,8.318747983
Life expectancy,East Sussex,Female,80 to 84,Years,2017,9.806452886,10.07837566,9.547939344
Life expectancy,East Sussex,Both,80 to 84,Years,2017,9.266653734,9.46100711,9.082038613
Life expectancy,East Sussex,Male,85 to 89,Years,2017,6.04321249,6.219870245,5.872215177
